,national_qr,international_qr,date_first_detected,date_last_detected
36ed75864aaa3d11b095d53a5f994397,1.0,,2021-11-12,2024-06-16
370e9266ba144b6d30c1d755d30a0cfc,1.0,,2021-11-12,2024-06-16
3711a8d29ae6f919d4284452f0c98656,1.0,,2021-11-12,2024-06-16
3721a3efa7689413bd6416870aa70254,1.0,,2021-11-12,2024-06-16
37238446559d99f19854f7a4777c00eb,1.0,,2021-11-12,2024-06-16
373a93b3e251ba50b28f45a39556d0c6,1.0,,2021-11-12,2024-06-16
3b5fee881aab327bada25e540842b104,1.0,,2021-11-12,2024-06-16
3b58488db9e75c923f42b80ab73939d6,1.0,,2021-11-12,2024-06-16
3bd3c8b30410d30251444cee2ceea13f,1.0,,2021-11-12,2024-06-16
3836c554b573fccb82864b37be6dd24f,1.0,,2021-11-12,2024-06-16
387f93197fbaa5d45061aeff1eecd1f0,1.0,,2021-11-12,2024-06-16
38734541aa7ca604a5ea38f1b4babb6e,1.0,,2021-11-12,2024-06-16
387cd51886a37a6ecda42da65730ce75,1.0,,2021-11-12,2024-06-16
38c0b9eaffe4381ab263256df1833dda,1.0,,2021-11-12,2024-06-16
38d5aa0a0d3a645948217f184d1c0591,1.0,,2021-11-12,2024-06-16
38d94b112ddbe97740c1d2131e129b73,1.0,,2021-11-12,2024-06-16
3905c7667982f618fe2552a912a49d21,1.0,,2021-11-12,2024-06-16
39414df043e7691498f385110feda58c,1.0,,2021-11-12,2024-06-16
39490eac9065b595b7cf80e06bf5223d,1.0,,2021-11-12,2024-06-16
39bac1f17627ecb6acfd35c699a2b84e,1.0,,2021-11-12,2024-06-16
3a323d66484248778aeb71308902f804,1.0,,2021-11-12,2024-06-16
3a4daf4b7d63151fd8f7fe72c6361165,1.0,,2021-11-12,2024-06-16
3a98f45cfc3010114ef6d67cbc008317,1.0,,2021-11-12,2024-06-16
3b204d768f63bab2dcd79fb15d892b8c,1.0,,2021-11-12,2024-06-16
3ff5f4ef24dc9fa9ebe09012a9b81921,1.0,,2021-11-12,2024-06-16
3ff6ec214ed834e732de43c0162e36a3,1.0,,2021-11-12,2024-06-16
3f4ecb4c55f2b6f1536271b09ffdf499,1.0,,2021-11-12,2024-06-16
3f71f7503a2c6903fa212a7a72c36bef,1.0,,2021-11-12,2024-06-16
3f7ca0bf863bfc288563514cec970390,1.0,,2021-11-12,2024-06-16
3fc14dc51f0eed472556f84ef4f4ef0f,1.0,,2021-11-12,2024-06-16
3d419841a2d2b40a18013d5b76a728c9,1.0,,2021-11-12,2024-06-16
3dd2a899a1e2bbbcebedede2624d750a,1.0,,2021-11-12,2024-06-16
3e0270466bcbd0335a2f133741100d8b,1.0,,2021-11-12,2024-06-16
3e313572be8d725bfd87b9867b1dce66,1.0,,2021-11-12,2024-06-16
3eaff7719a9489828e41518ede09c38b,1.0,,2021-11-12,2024-06-16
3ecd09c1234b9b864bc5ad7c410360ea,1.0,,2021-11-12,2024-06-16
43939555d770043809223582be33fbff,1.0,,2021-11-12,2024-06-16
43ae86feeca49108021eed4e25f1f19e,1.0,,2021-11-12,2024-06-16
43b8582dce6ace0d61785c8f7a52bdd7,1.0,,2021-11-12,2024-06-16
40045f9aaa037b95e411e71335382968,1.0,,2021-11-12,2024-06-16
400a65e7f604fc46f2e955c7b3094c33,1.0,,2021-11-12,2024-06-16
40550a2e1c44160c403d9aeeaaf11aa5,1.0,,2021-11-12,2024-06-16
409708c4a877fbf5cfa6f71e9593aa13,1.0,,2021-11-12,2024-06-16
40aaa0aa9a917d4e254e9952349d6ea6,1.0,,2021-11-12,2024-06-16
40b555dbb8d059c017fe9684275ca91d,1.0,,2021-11-12,2024-06-16
410a5476a8e69450297b367312a56ab3,1.0,,2021-11-12,2024-06-16
411679caed7632831e5950c10311c884,1.0,,2021-11-12,2024-06-16
41407b5db4a86d8f7d5ae250fda407d1,1.0,,2021-11-12,2024-06-16
41b14b9e7fb2654d6833d2e7d2f65e9b,1.0,,2021-11-12,2024-06-16
42063d6442f8bd3e974d62c4a11dac76,1.0,,2021-11-12,2024-06-16
4227124c8b0eac888b6871ed5885240b,1.0,,2021-11-12,2024-06-16
4282973d088c87292c7d5d0b9b183fcd,1.0,,2021-11-12,2024-06-16
428b9900d70d4070628dc49690a8f799,1.0,,2021-11-12,2024-06-16
4290b447cffa0d147cf15e85486c8817,1.0,,2021-11-12,2024-06-16
42a21eee2f136e10e332da7d6c0c14db,1.0,,2021-11-12,2024-06-16
444387afb2ee652f8ef476df17211ee5,1.0,,2021-11-12,2024-06-16
448c6384f90820a1524b225fe3cb959a,1.0,,2021-11-12,2024-06-16
44b35040c06187dc39b8b5b62e42bae9,1.0,,2021-11-12,2024-06-16
44da92589c6218fbdb1574a2ca0f3e10,1.0,,2021-11-12,2024-06-16
4541e18841604686ac337538e61b778f,1.0,,2021-11-12,2024-06-16
45eb51b12e3fc95b66a8fd8feef303ed,1.0,,2021-11-12,2024-06-16
4633f55abadc7c62a0abd7d9a762a22b,1.0,,2021-11-12,2024-06-16
463c8346632b2855f4d80d5b65c1c9fe,1.0,,2021-11-12,2024-06-16
467b5699321523b1949de37635f050a4,1.0,,2021-11-12,2024-06-16
4692212e4163146c7dc7bd6d0a360540,1.0,,2021-11-12,2024-06-16
4693fb2908354ea44cabbe3f3080d07e,1.0,,2021-11-12,2024-06-16
469c5c02a8779a6f83475623b84b8b29,1.0,,2021-11-12,2024-06-16
46bcfebd204941e567244d417defe9b9,1.0,,2021-11-12,2024-06-16
46dcaf17c44bf8287efd96ef2a3eaf43,1.0,,2021-11-12,2024-06-16
46f8071e3174ef0076f141950c86017a,1.0,,2021-11-12,2024-06-16
4b4d7c1629063aabbdd86077b11008fa,1.0,,2021-11-12,2024-06-16
4b4e27c38a95769af7b2a03e22c3f979,1.0,,2021-11-12,2024-06-16
4b4e5b5042e0b3f5e5c274cd75524483,1.0,,2021-11-12,2024-06-16
4b76c245ffd335622f6c89c258be3629,1.0,,2021-11-12,2024-06-16
48d8d1e348b79e38108d73f3e78b63ef,1.0,,2021-11-12,2024-06-16
499ac9c1ae75a14e3de4786e175dd1d3,1.0,,2021-11-12,2024-06-16
49e07bee11543f85ba4ad1417ff0ef1b,1.0,,2021-11-12,2024-06-16
4a01754f933e2d6ba2f01fba5cdf30a1,1.0,,2021-11-12,2024-06-16
4a21e25889015feb550cfa7a3c048090,1.0,,2021-11-12,2024-06-16
4a42ae42e2d31aea601ca851af5a16fe,1.0,,2021-11-12,2024-06-16
4a547d72407be78d02dfe930120d2e5b,1.0,,2021-11-12,2024-06-16
4ae4533bbeb9f3d55b49b8442e06c14f,1.0,,2021-11-12,2024-06-16
4aecc3c040bff6db79372dd46e432189,1.0,,2021-11-12,2024-06-16
4b37ed48366c4ad37a6aa938b443b77a,1.0,,2021-11-12,2024-06-16
4fd88e2819b410a1b2bea1f3d7341d1e,1.0,,2021-11-12,2024-06-16
4c1edd0e8e8a5ca9e090427613ee8982,1.0,,2021-11-12,2024-06-16
4cb213e1848b4f52b599bd3a64e8c2b0,1.0,,2021-11-12,2024-06-16
4ce2981d9d0e41e46ce5765755889677,1.0,,2021-11-12,2024-06-16
4cfd7a24e25059af364792edbc3f3f9b,1.0,,2021-11-12,2024-06-16
4d59e4ea80dade18cb8de44b51a522fd,1.0,,2021-11-12,2024-06-16
4d6f8367978199422844e3aef64a493d,1.0,,2021-11-12,2024-06-16
4ea066d7fd0a3b376608bb1a974aa104,1.0,,2021-11-12,2024-06-16
4ea82eaf6dc3b66f6e9930a4a3afab19,1.0,,2021-11-12,2024-06-16
4ec8a43be37b57d231508779d2dd593b,1.0,,2021-11-12,2024-06-16
4f2f7c4dc55785d82d880494d7b5d514,1.0,,2021-11-12,2024-06-16
53cfadc6ec9ddb359a788cb64f810127,1.0,,2021-11-12,2024-06-16
53d837d4deaacbc1cbfa62db3c481e96,1.0,,2021-11-12,2024-06-16
504ce369d4565cf4fd9d901f4f1f43e0,1.0,,2021-11-12,2024-06-16
5051048189b4f8a175a10a11cdc71cde,1.0,,2021-11-12,2024-06-16
507cf3153f3a890704335077ca91cc21,1.0,,2021-11-12,2024-06-16
50845de5f8fef986b880cdc17e9f9eff,1.0,,2021-11-12,2024-06-16
509e275f1fec1d93eaab6e1d62d64334,1.0,,2021-11-12,2024-06-16
50ac7c6d809ad251960475c321db5492,1.0,,2021-11-12,2024-06-16
50d4562d2be163206d046ea81193f3be,1.0,,2021-11-12,2024-06-16
512c4c894e724d8b7dd729ed0980737c,1.0,,2021-11-12,2024-06-16
51870d1eca361e006ab9e5f5c28bf08c,1.0,,2021-11-12,2024-06-16
51a2a13ccaf9d54f1d0bf1aeb4d3e82d,1.0,,2021-11-12,2024-06-16
520cb1dbef2a648a540a769f4eb3b706,1.0,,2021-11-12,2024-06-16
525ae16eea0a0827cf3531a6658f4d04,1.0,,2021-11-12,2024-06-16
52e78ef7c27f6c7247aed38949f566ee,1.0,,2021-11-12,2024-06-16
532d9bbe38a00c53b76d85ec280e9cf2,1.0,,2021-11-12,2024-06-16
5324545b561e3308d9dbd2ba1f110ac6,1.0,,2021-11-12,2024-06-16
57f60b217c60a21a823443dec98489ef,1.0,,2021-11-12,2024-06-16
54bab2a2f684606235c861d78d7694fc,1.0,,2021-11-12,2024-06-16
54cd2d320be304f7c852a5d603352309,1.0,,2021-11-12,2024-06-16
5501042198712b6339e8a2a6c05faba5,1.0,,2021-11-12,2024-06-16
55376588f0b9daeede604189f74c6c09,1.0,,2021-11-12,2024-06-16
55bb4c480b771f900dd5ce7934d00982,1.0,,2021-11-12,2024-06-16
55c011c895b4f06f3baa08975a00ba48,1.0,,2021-11-12,2024-06-16
55c20796b37d173a5d0a73d13c330b3b,1.0,,2021-11-12,2024-06-16
562ded3855d50b4cba281f6a02770325,1.0,,2021-11-12,2024-06-16
56632beb11a207f111aa9b45567e5f5f,1.0,,2021-11-12,2024-06-16
5692ed7b76cefc75677ffb8ddc71cddc,1.0,,2021-11-12,2024-06-16
56a4780586a904c82e48f1c4857f225c,1.0,,2021-11-12,2024-06-16
56c4ba71da2e2c7ad077cedd79c0282f,1.0,,2021-11-12,2024-06-16
56f365e36c66b22755ab96cf30a30a0d,1.0,,2021-11-12,2024-06-16
5727aeb83ca7d3f01d52123314854144,1.0,,2021-11-12,2024-06-16
5bfa6591568bbedfd2366a27ff57ed7d,1.0,,2021-11-12,2024-06-16
5b548313df5c0de61c4f1fc7bcea6cae,1.0,,2021-11-12,2024-06-16
5badcf62129ec86f8ba9a386742d80f1,1.0,,2021-11-12,2024-06-16
580a999f4833ef16b37a2d13f693685e,1.0,,2021-11-12,2024-06-16
591dadd3ce8965de36d81d1ce43f0cef,1.0,,2021-11-12,2024-06-16
59717c68f283c4012ae9e46f460151f9,1.0,,2021-11-12,2024-06-16
59c222daf82bb9c2621cfbb3eced149b,1.0,,2021-11-12,2024-06-16
5a179896a0f10cce55d7ae83dc8b0b24,1.0,,2021-11-12,2024-06-16
5ab78dd4dfacb3bc22ab8be70a56f40e,1.0,,2021-11-12,2024-06-16
5af2db58861b9150cef2d59067531f54,1.0,,2021-11-12,2024-06-16
5b0297a733854227c238f8e2b6015a79,1.0,,2021-11-12,2024-06-16
5fd3d5d612d810c212be57baf6697170,1.0,,2021-11-12,2024-06-16
5c5f51315b03b3f2236c4ccedd4a240a,1.0,,2021-11-12,2024-06-16
5c94c518ba5a5809974d5005d8482f2d,1.0,,2021-11-12,2024-06-16
5caeeecc2e66abed852ae7ac5be954e7,1.0,,2021-11-12,2024-06-16
5d05210ff94ec0da6494390a145ff3a3,1.0,,2021-11-12,2024-06-16
5dac68f1122bc03f3a1a3488d661bf2b,1.0,,2021-11-12,2024-06-16
5ddd9f4142a19f3dc40efa943296f626,1.0,,2021-11-12,2024-06-16
5e72cbbcaa69af66d563707f49ea1a35,1.0,,2021-11-12,2024-06-16
5e8260530e207f68f3724b7b946044f6,1.0,,2021-11-12,2024-06-16
5e9108668ec43ed1f78b53e1f48f4dc4,1.0,,2021-11-12,2024-06-16
5eef37dd74b3c75c52ab754ab85409c1,1.0,,2021-11-12,2024-06-16
5ef145b0453d8c6135d432e7d4376aee,1.0,,2021-11-12,2024-06-16
63e0c3f85fa65998a5faf046774bbc58,1.0,,2021-11-12,2024-06-16
60029483277ec4fc49f289061bba3089,1.0,,2021-11-12,2024-06-16
604945ec315ed031724f4e7f4299b97b,1.0,,2021-11-12,2024-06-16
60ef789c389a11e227d582fa73b0ef14,1.0,,2021-11-12,2024-06-16
61a41e526bbb9e6a5c68bd1945392a1a,1.0,,2021-11-12,2024-06-16
6205224a946871b979d1041763dd50c2,1.0,,2021-11-12,2024-06-16
6224ddc9eea646ad12c10c18e3b30311,1.0,,2021-11-12,2024-06-16
623b5906fba2dce8ff7a8bcbcae39bbc,1.0,,2021-11-12,2024-06-16
6240db38eb25cb97e580ce079708a3d2,1.0,,2021-11-12,2024-06-16
624aaf3c9671c9bcdc29df564c851725,1.0,,2021-11-12,2024-06-16
6262e92c87e00842bdbcf3efa58e4733,1.0,,2021-11-12,2024-06-16
629b2ef70b6ea712f30d1f30555d35ea,1.0,,2021-11-12,2024-06-16
62b250f376e3717c56315414a92d9eb9,1.0,,2021-11-12,2024-06-16
630e6d487a76e2c1ca77ecf038d76881,1.0,,2021-11-12,2024-06-16
644f2379df8a44afd84254a1aa9a8ad2,1.0,,2021-11-12,2024-06-16
64a0a42b412840282556631395602779,1.0,,2021-11-12,2024-06-16
64f2781c3f74d2d5513527bc8756e4d2,1.0,,2021-11-12,2024-06-16
650702f6268bddcdec4c0d3b48955f03,1.0,,2021-11-12,2024-06-16
652e696744cd1912f9c421bba29bebea,1.0,,2021-11-12,2024-06-16
662508ae2c6c4874340a4ed124826c8e,1.0,,2021-11-12,2024-06-16
665c98fed3b7b999c7bc22cf1311f7a5,1.0,,2021-11-12,2024-06-16
66af19445549bc4c5233a1e6e2851624,1.0,,2021-11-12,2024-06-16
66ab08e05f31186db438ab52b462eb1f,1.0,,2021-11-12,2024-06-16
66e60c738708c3cd56e7d13625a33541,1.0,,2021-11-12,2024-06-16
6b4d6d02f3204a942a4a5d1c188ffa2a,1.0,,2021-11-12,2024-06-16
6b5e9708ceb68f8483b7842f6f6844e1,1.0,,2021-11-12,2024-06-16
6b72f8f26dea6a3c175cc7d746c1279f,1.0,,2021-11-12,2024-06-16
6b95e1852a52f887b29ecbd93e3fd182,1.0,,2021-11-12,2024-06-16
6bd27c019540fa0b75ab86ee30fe67bc,1.0,,2021-11-12,2024-06-16
682b50e39de55200a0ad5873a258602a,1.0,,2021-11-12,2024-06-16
68f049f0b6734a1723404df4e1a3073a,1.0,,2021-11-12,2024-06-16
68f45acc7930d92e4ba3307e7b549c83,1.0,,2021-11-12,2024-06-16
693eadf6b855f2b8f708d75d2b6dbc15,1.0,,2021-11-12,2024-06-16
694f21ad8e43a85e0eab89303f52abce,1.0,,2021-11-12,2024-06-16
6a585ac30303328a746a5751e2478645,1.0,,2021-11-12,2024-06-16
6a7505f08c396d7272ead985f3951b49,1.0,,2021-11-12,2024-06-16
6a9a4b3ba969deb8b643c01457275a8f,1.0,,2021-11-12,2024-06-16
6ad13f33c4f7fcc0e0dfd3a065d5012b,1.0,,2021-11-12,2024-06-16
6ad2cfb36722f84d3b4a5f5e0f039264,1.0,,2021-11-12,2024-06-16
6b113d4515458e691696441030983a9c,1.0,,2021-11-12,2024-06-16
6b14ef0a2facfc609827f4d31140b6a2,1.0,,2021-11-12,2024-06-16
6fb1f672fca1b73f08651210758459a9,1.0,,2021-11-12,2024-06-16
6fcecfaa59f2ef5819bbe75b994138b1,1.0,,2021-11-12,2024-06-16
6fca0edcbce3ca5da33e5a33e960692b,1.0,,2021-11-12,2024-06-16
6fd56f090686bd4159b7fd78432bcaa5,1.0,,2021-11-12,2024-06-16
6cab54e4313db057fd8992b9189a29ec,1.0,,2021-11-12,2024-06-16
6cfa68b2166ebd1b7f74d098c31c0ce6,1.0,,2021-11-12,2024-06-16
6cfc1ecb513bef1f54aa1292d2430d4c,1.0,,2021-11-12,2024-06-16
6daca7f7bce294af8e8d2acc9fb2373f,1.0,,2021-11-12,2024-06-16
6dc88bcd0a090463ab12d682d55e13e1,1.0,,2021-11-12,2024-06-16
6dfe3badad23f177327b88e53705c4e9,1.0,,2021-11-12,2024-06-16
6e32465600dfda3adc8ff03aa3535be9,1.0,,2021-11-12,2024-06-16
6e3cb95dbe4967173942bf63a02d6bee,1.0,,2021-11-12,2024-06-16
6ec8714f87422d23b7f43bbcc7d0b38d,1.0,,2021-11-12,2024-06-16
6ed0147447f849b3cb5b9678f4bd3e5d,1.0,,2021-11-12,2024-06-16
6efc1a8735e6af0681d357fbe863c73e,1.0,,2021-11-12,2024-06-16
6f16ccfca7bef22b660a1a86a1acbed9,1.0,,2021-11-12,2024-06-16
6f26b3f09ee8d19e0164d284e39d092f,1.0,,2021-11-12,2024-06-16
73e473d59ab19bea2bab49042b947a74,1.0,,2021-11-12,2024-06-16
737d1cd1ad12164bd746f6df5b6c7a8e,1.0,,2021-11-12,2024-06-16
738093f815658fd56ee56ddbc0d7135b,1.0,,2021-11-12,2024-06-16
7382bc97ad81a440543365113dac9de0,1.0,,2021-11-12,2024-06-16
73d9667f16ed0ca46972f3f7c5ad7931,1.0,,2021-11-12,2024-06-16
705f0295c70c71ba4e3ce18fb0a8f926,1.0,,2021-11-12,2024-06-16
70f1ec1d3c52cd3d2177b7d6ccb0d94b,1.0,,2021-11-12,2024-06-16
71450e668dc04dff31ad2c29b8c3c5ed,1.0,,2021-11-12,2024-06-16
718e789c350077bbecabd01bddb15efb,1.0,,2021-11-12,2024-06-16
71c0cdee4efe159ba48b079a69ee3023,1.0,,2021-11-12,2024-06-16
71f0c6b070202ab7ef0585bf04f4c849,1.0,,2021-11-12,2024-06-16
72c57b435c7d0500a3a0b657623c4b89,1.0,,2021-11-12,2024-06-16
77a6fa02476354bcef2d64b535ca65f6,1.0,,2021-11-12,2024-06-16
77bd4fe9fd0f1ebb32e1cacc70a486bd,1.0,,2021-11-12,2024-06-16
75049e1f22e16d5176da8838505e015f,1.0,,2021-11-12,2024-06-16
752d5c789bbde71128d434f55c4b43aa,1.0,,2021-11-12,2024-06-16
753e11445a7d7ae778f49d93f1e15b94,1.0,,2021-11-12,2024-06-16
76580c4b183860d00fe75abdf6f2dd69,1.0,,2021-11-12,2024-06-16
769a27ae444d3a107940f99591dad769,1.0,,2021-11-12,2024-06-16
76c5797f1353b6262aa6417bb4a48b4f,1.0,,2021-11-12,2024-06-16
771ef18a5f5b1c5d17f6d4aa03a8caf0,1.0,,2021-11-12,2024-06-16
7720697d4e1eb86fd0eb765e473f56fe,1.0,,2021-11-12,2024-06-16
773b28bab0966323a396e62157fd2256,1.0,,2021-11-12,2024-06-16
7bab82713c05235bd628f90c376acbee,1.0,,2021-11-12,2024-06-16
7849bb5ba218ca9652d2033cb36961b6,1.0,,2021-11-12,2024-06-16
7887db7c54771b50c340fcec4f4c0b74,1.0,,2021-11-12,2024-06-16
78d2bde112d579644420adf8d05c5b37,1.0,,2021-11-12,2024-06-16
791802b98caba5d1c4f7b5b860b32214,1.0,,2021-11-12,2024-06-16
7965680feb8c451feb32b2dc8947a506,1.0,,2021-11-12,2024-06-16
797eff9ea3d964726f0d0b8fa1c189d0,1.0,,2021-11-12,2024-06-16
797f1ac63b83def2fd2b8bc1cd532e6b,1.0,,2021-11-12,2024-06-16
797060a4e482868fc6e73cd0b2ede5c6,1.0,,2021-11-12,2024-06-16
79d7b910beb38477f8a06544b4a8db72,1.0,,2021-11-12,2024-06-16
79f86c25e113a4e142a41644c6fa9a3f,1.0,,2021-11-12,2024-06-16
7a1f4b4a30efbca7d540559919a829fd,1.0,,2021-11-12,2024-06-16
7a3910054da7e4b3159af0470d16f812,1.0,,2021-11-12,2024-06-16
7a5f88aa0f249babccea1bd3243beef6,1.0,,2021-11-12,2024-06-16
7a7c7e180f7b3a43442596ca95b8f20e,1.0,,2021-11-12,2024-06-16
7a879b17ee3ce430cbb087bf6d532da0,1.0,,2021-11-12,2024-06-16
7a95ef21c394f58aaf1681a0709189f2,1.0,,2021-11-12,2024-06-16
7abca67f38d35f07c83d51ca66aff2a6,1.0,,2021-11-12,2024-06-16
7adb9ee34e5c35282a9e3e2e6fc02d1b,1.0,,2021-11-12,2024-06-16
7b0217b0b3734c49e6077670d99ff116,1.0,,2021-11-12,2024-06-16
7b170a19f25f6cb7d8229b978c1869b0,1.0,,2021-11-12,2024-06-16
7f4d651ca85cebd1d2c7afc7bf68b7bf,1.0,,2021-11-12,2024-06-16
7fa749d321f8ca5370b753ac49c60ce2,1.0,,2021-11-12,2024-06-16
7faa126e2d98c1e452e4bcb81b95a467,1.0,,2021-11-12,2024-06-16
7fb86abf9a924d875e492efff9d5fd6b,1.0,,2021-11-12,2024-06-16
7fd9fa0db4380286a0b83f9a2fe91471,1.0,,2021-11-12,2024-06-16
7c310dafd3b3ae02b2e6c444d41252b6,1.0,,2021-11-12,2024-06-16
7c92298303b90ddb0bc0ed0a1cfe9d92,1.0,,2021-11-12,2024-06-16
7cad394e52aaa0b0efeebd07071751e1,1.0,,2021-11-12,2024-06-16
7cbed2a512e9341ad8aa2a1467798322,1.0,,2021-11-12,2024-06-16
7d2edcaa0cdd1924d230738d917fd60a,1.0,,2021-11-12,2024-06-16
7d2bb19d6b2e403fb3f364a0dd9a076e,1.0,,2021-11-12,2024-06-16
7d4be7574f10420d65c01c4dde3b306d,1.0,,2021-11-12,2024-06-16
7dfa797d63bc8c847319bab8ad9f528b,1.0,,2021-11-12,2024-06-16
7e02f6776c64b5293307e04001ae2449,1.0,,2021-11-12,2024-06-16
7e15059094550873050199c03dc4ed46,1.0,,2021-11-12,2024-06-16
7e1a7dff4cf6a8024897b14e19034b83,1.0,,2021-11-12,2024-06-16
7e22f090d39423a3eb15b1b52401a494,1.0,,2021-11-12,2024-06-16
7e7ed375d268d9956d8b4973074542a0,1.0,,2021-11-12,2024-06-16
7ef592ba02c70e51f460a3887277bef3,1.0,,2021-11-12,2024-06-16
7f0a04651a86f18c6e5ca5c87d38248d,1.0,,2021-11-12,2024-06-16
7f136660dbc61cb1deadae6ed1d20728,1.0,,2021-11-12,2024-06-16
7f1abffb9ea298d56b08e45b3735dd08,1.0,,2021-11-12,2024-06-16
7f3e7c7d910b593c2ba051fc8b4203de,1.0,,2021-11-12,2024-06-16
7f3ca6db2daab3d446edda3cefd00b9c,1.0,,2021-11-12,2024-06-16
83409eaf794d9ab2ed0476097bfaffd3,1.0,,2021-11-12,2024-06-16
834b3c1d671a8d1d0f638a03d73dbbdb,1.0,,2021-11-12,2024-06-16
835f4948e2390a74ba230d1b7f189919,1.0,,2021-11-12,2024-06-16
837434f75ff4e0cab9cd98ab79a15258,1.0,,2021-11-12,2024-06-16
83ae904c15ada2790b04a527654dad01,1.0,,2021-11-12,2024-06-16
83b9fe279ecc60e3b49a172617b877ce,1.0,,2021-11-12,2024-06-16
800e27f2a8a2e6e758e368e0e38266b8,1.0,,2021-11-12,2024-06-16
8027525facdaa8babdbdee786d9f9b55,1.0,,2021-11-12,2024-06-16
80c26a11110e8ac58b572f6661d7d403,1.0,,2021-11-12,2024-06-16
80d11e9e5708f6fd4ae0faeedbe98e63,1.0,,2021-11-12,2024-06-16
80dad818beb6c06898de8ec29be0628b,1.0,,2021-11-12,2024-06-16
80fa688e127553a6fa1d8875d54311af,1.0,,2021-11-12,2024-06-16
812d9fa575e0803387fe0051c4e19e1f,1.0,,2021-11-12,2024-06-16
817676809886b461d5905bbe252a6e1e,1.0,,2021-11-12,2024-06-16
81f89e15f1f8c432992737b7cf2cf064,1.0,,2021-11-12,2024-06-16
82148f62c6d66ceca813407df27b2ff9,1.0,,2021-11-12,2024-06-16
825453ce7fcdc51c6e04b4aa93bbfc66,1.0,,2021-11-12,2024-06-16
8745a188775eadf7c584cccf092c911d,1.0,,2021-11-12,2024-06-16
87890a733e022cba5c0f325fe07cbb45,1.0,,2021-11-12,2024-06-16
878bd3234e6aeeec6e7b9465945ba6f7,1.0,,2021-11-12,2024-06-16
87ba162f2fc0b9f42ead2ecf2d3f270c,1.0,,2021-11-12,2024-06-16
842d0e5aa1ea37d04c67ea8db196f415,1.0,,2021-11-12,2024-06-16
847fa28ea761ce130699c2b062d79dd4,1.0,,2021-11-12,2024-06-16
849efb505e2956bd67d601917d7fc9e0,1.0,,2021-11-12,2024-06-16
85f667ae5cf4be512805421d260f5a2f,1.0,,2021-11-12,2024-06-16
860320f56496c84f97e4ae227e54cace,1.0,,2021-11-12,2024-06-16
86c19ce21928c8d93b4b2133af504dd8,1.0,,2021-11-12,2024-06-16
86ff7be7d03d798fc3cfa3efd15d1eec,1.0,,2021-11-12,2024-06-16
8bff13cbf61fad253794a4e098f5fc81,1.0,,2021-11-12,2024-06-16
8b4bb5ed0e7fecc2ed485d1801d0725b,1.0,,2021-11-12,2024-06-16
8827aeeff8e8fb54cbc00afa272a7e7f,1.0,,2021-11-12,2024-06-16
88287ce1a06a80013d64293f02b3eb4c,1.0,,2021-11-12,2024-06-16
8891a0fb5282f2b3865a95206162b6de,1.0,,2021-11-12,2024-06-16
8893c3a50e96aaf7221d3cc2803ed46b,1.0,,2021-11-12,2024-06-16
890c18cdf25c792e7b2ff9c6a0991b20,1.0,,2021-11-12,2024-06-16
89915b2504722f91a6f9a1bd518a4051,1.0,,2021-11-12,2024-06-16
89ef63f36bab2e58e0fb45e50e374923,1.0,,2021-11-12,2024-06-16
8a1c5feeae08090cd4f629a69f83ade0,1.0,,2021-11-12,2024-06-16
8a4c43e80e166d4cc5068754424d90e5,1.0,,2021-11-12,2024-06-16
8ac1be1f4bf2594938cb6ad9f1e27378,1.0,,2021-11-12,2024-06-16
8b0ecbc1e23c51a441a2848808d30cd6,1.0,,2021-11-12,2024-06-16
8b1360904b20e77e838a5a8d1d51e62e,1.0,,2021-11-12,2024-06-16
8f4edfc44ffddf8e8db5030a2b832e49,1.0,,2021-11-12,2024-06-16
8f432adcd257fe9209cc20eb8f8a4f47,1.0,,2021-11-12,2024-06-16
8fdcf86c4f054439b3cfcb06b081f601,1.0,,2021-11-12,2024-06-16
8cbbdf8592dc3f1813bb1f41f1e67ec8,1.0,,2021-11-12,2024-06-16
8cc43d33ea636d4bb6e28446676c0761,1.0,,2021-11-12,2024-06-16
8ccc80923b6439cf8808a36edd1c3a2f,1.0,,2021-11-12,2024-06-16
8cf4d4bd36b25c0076e002f703ee201c,1.0,,2021-11-12,2024-06-16
8cfb82cd79fb6fa7192b223d4734760b,1.0,,2021-11-12,2024-06-16
8d189dde66e2995874d59784517978cc,1.0,,2021-11-12,2024-06-16
8d73a034760e2323741c1babdbb93130,1.0,,2021-11-12,2024-06-16
8e1f17b06184f2f76756e1f7092f94e4,1.0,,2021-11-12,2024-06-16
8e22eeff5d963bb9a33849b15ecd72a9,1.0,,2021-11-12,2024-06-16
8e7af0d6b1c890f39c2984a5e05831a2,1.0,,2021-11-12,2024-06-16
8e81166bdedba1cdae3235dda6d5eea9,1.0,,2021-11-12,2024-06-16
8ebc477a719c0d0ac9227865cb32255d,1.0,,2021-11-12,2024-06-16
8ebcd6dde3c607167393315842e0c009,1.0,,2021-11-12,2024-06-16
93e86660b8642840a5fe01a4f5646d22,1.0,,2021-11-12,2024-06-16
907f858078dd612ee28a39d33f10a5ed,1.0,,2021-11-12,2024-06-16
9073ceee769acac0b157bb4d669eb5d2,1.0,,2021-11-12,2024-06-16
90b989a13e3a773cd583cd2957226c97,1.0,,2021-11-12,2024-06-16
90f759927247a718031f0985dc02273c,1.0,,2021-11-12,2024-06-16
91d82d8200aec14451db056bd2ae67e0,1.0,,2021-11-12,2024-06-16
